Date,Start_Hour,End_Hour,Source,Day_of_Year,Day_Name,Month_Name,Season,Production
10/30/2024,6,7,Wind,304,Wednesday,October,Fall,1827
2/20/2020,19,20,Wind,51,Thursday,February,Winter,10617
6/22/2022,9,10,Solar,173,Wednesday,June,Summer,3779
3/31/2021,19,20,Wind,90,Wednesday,March,Spring,1121
12/30/2024,0,1,Wind,365,Monday,December,Winter,709
3/20/2020,10,11,Wind,80,Friday,March,Spring,6229
12/25/2021,6,7,Wind,359,Saturday,December,Winter,1843
3/28/2023,1,2,Wind,87,Tuesday,March,Spring,2283
6/30/2022,15,16,Solar,181,Thursday,June,Summer,5921
7/24/2025,23,0,Wind,205,Thursday,July,Summer,2166
2/27/2022,20,21,Wind,58,Sunday,February,Winter,6011
3/16/2025,17,18,Wind,75,Sunday,March,Spring,7970
6/15/2024,11,12,Wind,167,Saturday,June,Summer,10538
1/13/2023,19,20,Wind,13,Friday,January,Winter,10798
2/10/2020,16,17,Wind,41,Monday,February,Winter,13770
11/8/2021,17,18,Wind,312,Monday,November,Fall,1805
1/10/2025,16,17,Wind,10,Friday,January,Winter,2433
6/2/2020,23,0,Wind,154,Tuesday,June,Summer,1765
12/18/2022,4,5,Wind,352,Sunday,December,Winter,5927
11/19/2023,11,12,Wind,323,Sunday,November,Fall,16559
4/14/2020,4,5,Wind,105,Tuesday,April,Spring,7144
6/21/2024,10,11,Solar,173,Friday,June,Summer,5580
5/21/2021,6,7,Wind,141,Friday,May,Spring,8861
6/25/2021,1,2,Wind,176,Friday,June,Summer,2038
10/9/2023,11,12,Solar,282,Monday,October,Fall,5494
4/11/2024,5,6,Wind,102,Thursday,April,Spring,3540
1/12/2025,6,7,Wind,12,Sunday,January,Winter,3081
12/28/2024,17,18,Wind,363,Saturday,December,Winter,354
7/20/2020,4,5,Wind,202,Monday,July,Summer,2939
5/18/2020,5,6,Wind,139,Monday,May,Spring,1868
2/6/2022,19,20,Wind,37,Sunday,February,Winter,16044
4/30/2023,5,6,Wind,120,Sunday,April,Spring,3818
2/29/2024,13,14,Wind,60,Thursday,February,Winter,12775
8/17/2022,20,21,Wind,229,Wednesday,August,Summer,1406
3/12/2022,2,3,Wind,71,Saturday,March,Spring,9389
3/21/2020,15,16,Wind,81,Saturday,March,Spring,11152
2/2/2025,9,10,Wind,33,Sunday,February,Winter,3472
2/14/2022,5,6,Wind,45,Monday,February,Winter,11744
8/9/2023,20,21,Wind,221,Wednesday,August,Summer,1211
2/23/2024,8,9,Wind,54,Friday,February,Winter,14058
6/30/2020,0,1,Wind,182,Tuesday,June,Summer,3738
8/14/2023,17,18,Solar,226,Monday,August,Summer,7241
4/10/2022,15,16,Solar,100,Sunday,April,Spring,7678
6/9/2025,10,11,Solar,160,Monday,June,Summer,3733
5/7/2024,12,13,Solar,128,Tuesday,May,Spring,7214
5/31/2022,10,11,Solar,151,Tuesday,May,Spring,4174
7/24/2025,0,1,Wind,205,Thursday,July,Summer,2396
3/14/2024,16,17,Wind,74,Thursday,March,Spring,9218
5/30/2025,17,18,Solar,150,Friday,May,Spring,6501
9/27/2020,22,23,Wind,271,Sunday,September,Fall,5190
9/27/2022,14,15,Wind,270,Tuesday,September,Fall,13231
1/27/2020,2,3,Wind,27,Monday,January,Winter,8486
6/28/2021,17,18,Solar,179,Monday,June,Summer,3945
10/3/2020,0,1,Wind,277,Saturday,October,Fall,3195
6/12/2025,11,12,Solar,163,Thursday,June,Summer,5733
9/2/2025,17,18,Wind,245,Tuesday,September,Fall,15009
6/4/2023,17,18,Wind,155,Sunday,June,Summer,7894
12/2/2024,8,9,Wind,337,Monday,December,Winter,8193
6/4/2023,20,21,Wind,155,Sunday,June,Summer,5847
3/25/2023,5,6,Wind,84,Saturday,March,Spring,14863
5/2/2024,12,13,Wind,123,Thursday,May,Spring,12077
9/18/2024,21,22,Wind,262,Wednesday,September,Fall,8671
10/9/2025,8,9,Wind,282,Thursday,October,Fall,2496
9/11/2022,2,3,Wind,254,Sunday,September,Fall,664
1/29/2025,15,16,Wind,29,Wednesday,January,Winter,12248
3/29/2021,9,10,Wind,88,Monday,March,Spring,4622
5/31/2023,22,23,Wind,151,Wednesday,May,Spring,8211
8/31/2024,23,0,Wind,244,Saturday,August,Summer,5370
11/6/2023,1,2,Wind,310,Monday,November,Fall,12102
3/25/2021,8,9,Wind,84,Thursday,March,Spring,2635
8/5/2024,8,9,Solar,218,Monday,August,Summer,2548
7/2/2021,5,6,Wind,183,Friday,July,Summer,405
1/27/2025,4,5,Wind,27,Monday,January,Winter,18396
5/15/2020,18,19,Wind,136,Friday,May,Spring,4342
9/6/2021,4,5,Wind,249,Monday,September,Fall,1107
10/24/2021,20,21,Wind,297,Sunday,October,Fall,3398
12/6/2024,7,8,Wind,341,Friday,December,Winter,14357
8/26/2023,22,23,Wind,238,Saturday,August,Summer,1513
5/4/2020,16,17,Solar,125,Monday,May,Spring,5092
10/17/2022,7,8,Wind,290,Monday,October,Fall,7554
8/2/2022,10,11,Solar,214,Tuesday,August,Summer,5062
4/13/2025,15,16,Wind,103,Sunday,April,Spring,4463
4/25/2022,7,8,Wind,115,Monday,April,Spring,3208
10/26/2022,13,14,Wind,299,Wednesday,October,Fall,8890
12/7/2022,4,5,Wind,341,Wednesday,December,Winter,2473
10/24/2025,19,20,Wind,297,Friday,October,Fall,12506
8/31/2020,9,10,Wind,244,Monday,August,Summer,3237
6/30/2022,17,18,Wind,181,Thursday,June,Summer,5168
11/4/2025,15,16,Wind,308,Tuesday,November,Fall,12341
8/17/2022,21,22,Wind,229,Wednesday,August,Summer,1307
12/8/2020,11,12,Wind,343,Tuesday,December,Winter,2686
3/24/2020,1,2,Wind,84,Tuesday,March,Spring,6628
7/21/2023,14,15,Solar,202,Friday,July,Summer,8927
6/28/2023,0,1,Wind,179,Wednesday,June,Summer,2630
9/14/2022,12,13,Solar,257,Wednesday,September,Fall,5716
5/29/2020,15,16,Wind,150,Friday,May,Spring,7953
8/19/2022,17,18,Wind,231,Friday,August,Summer,7064
8/17/2025,4,5,Wind,229,Sunday,August,Summer,6032
4/1/2025,17,18,Wind,91,Tuesday,April,Spring,13004
10/13/2024,9,10,Wind,287,Sunday,October,Fall,2980
4/5/2022,12,13,Wind,95,Tuesday,April,Spring,9346
4/29/2021,14,15,Solar,119,Thursday,April,Spring,4221
2/25/2023,14,15,Wind,56,Saturday,February,Winter,9931
7/19/2023,17,18,Wind,200,Wednesday,July,Summer,11158
10/10/2022,1,2,Wind,283,Monday,October,Fall,4732
4/17/2021,0,1,Wind,107,Saturday,April,Spring,4306
12/21/2021,20,21,Wind,355,Tuesday,December,Winter,3015
4/22/2021,21,22,Wind,112,Thursday,April,Spring,6303
11/23/2025,17,18,Wind,327,Sunday,November,Fall,10653
6/11/2024,5,6,Wind,163,Tuesday,June,Summer,1874
5/27/2024,20,21,Wind,148,Monday,May,Spring,3315
9/28/2020,19,20,Wind,272,Monday,September,Fall,4208
8/7/2023,3,4,Wind,219,Monday,August,Summer,3593
3/29/2021,22,23,Wind,88,Monday,March,Spring,2491
5/22/2021,21,22,Wind,142,Saturday,May,Spring,5778
11/19/2021,14,15,Solar,323,Friday,November,Fall,3318
1/27/2025,5,6,Wind,27,Monday,January,Winter,18096
8/13/2025,9,10,Solar,225,Wednesday,August,Summer,4027
9/14/2021,17,18,Wind,257,Tuesday,September,Fall,3219
5/8/2022,2,3,Wind,128,Sunday,May,Spring,4076
7/3/2022,2,3,Wind,184,Sunday,July,Summer,1530
7/24/2021,0,1,Wind,205,Saturday,July,Summer,5890
11/21/2022,0,1,Wind,325,Monday,November,Fall,7993
4/5/2023,10,11,Solar,95,Wednesday,April,Spring,5948
8/11/2025,14,15,Solar,223,Monday,August,Summer,11543
7/13/2021,11,12,Wind,194,Tuesday,July,Summer,5885
9/19/2022,6,7,Wind,262,Monday,September,Fall,2502
12/5/2024,17,18,Wind,340,Thursday,December,Winter,15699
11/1/2025,9,10,Wind,305,Saturday,November,Fall,14047
11/17/2025,3,4,Wind,321,Monday,November,Fall,5317
8/16/2020,20,21,Wind,229,Sunday,August,Summer,1759
1/22/2023,12,13,Wind,22,Sunday,January,Winter,7106
5/24/2025,17,18,Wind,144,Saturday,May,Spring,13001
1/21/2021,12,13,Wind,21,Thursday,January,Winter,12248
7/17/2023,11,12,Solar,198,Monday,July,Summer,7791
10/28/2022,10,11,Wind,301,Friday,October,Fall,8983
7/8/2021,0,1,Wind,189,Thursday,July,Summer,1738
6/6/2021,19,20,Wind,157,Sunday,June,Summer,2910
9/12/2025,2,3,Wind,255,Friday,September,Fall,10052
10/13/2024,15,16,Solar,287,Sunday,October,Fall,5251
2/13/2023,5,6,Wind,44,Monday,February,Winter,3438
4/21/2023,16,17,Solar,111,Friday,April,Spring,7315
12/22/2024,4,5,Wind,357,Sunday,December,Winter,18507
6/11/2020,19,20,Wind,163,Thursday,June,Summer,3890
10/17/2021,4,5,Wind,290,Sunday,October,Fall,1793
4/7/2022,9,10,Wind,97,Thursday,April,Spring,16777
11/25/2024,19,20,Wind,330,Monday,November,Fall,6360
5/30/2024,14,15,Wind,151,Thursday,May,Spring,11924
11/19/2023,14,15,Wind,323,Sunday,November,Fall,17043
2/4/2024,20,21,Wind,35,Sunday,February,Winter,8328
9/23/2022,4,5,Wind,266,Friday,September,Fall,505
5/17/2023,15,16,Wind,137,Wednesday,May,Spring,13945
5/2/2024,23,0,Wind,123,Thursday,May,Spring,9680
9/21/2025,12,13,Solar,264,Sunday,September,Fall,4035
8/28/2025,13,14,Wind,240,Thursday,August,Summer,12192
1/15/2023,18,19,Wind,15,Sunday,January,Winter,14920
3/30/2024,0,1,Wind,90,Saturday,March,Spring,4270
11/27/2024,1,2,Wind,332,Wednesday,November,Fall,8974
3/11/2022,8,9,Wind,70,Friday,March,Spring,12227
8/27/2022,23,0,Wind,239,Saturday,August,Summer,4610
11/9/2025,16,17,Wind,313,Sunday,November,Fall,4511
4/3/2021,2,3,Wind,93,Saturday,April,Spring,9279
7/5/2022,12,13,Solar,186,Tuesday,July,Summer,7173
10/2/2020,16,17,Wind,276,Friday,October,Fall,4517
3/3/2024,19,20,Wind,63,Sunday,March,Spring,4860
10/30/2020,22,23,Wind,304,Friday,October,Fall,2173
1/29/2025,13,14,Wind,29,Wednesday,January,Winter,14188
6/7/2025,2,3,Wind,158,Saturday,June,Summer,5372
7/17/2022,4,5,Wind,198,Sunday,July,Summer,5437
9/21/2021,2,3,Wind,264,Tuesday,September,Fall,3038
8/21/2022,15,16,Solar,233,Sunday,August,Summer,5244
10/28/2022,1,2,Wind,301,Friday,October,Fall,7785
3/14/2025,1,2,Wind,73,Friday,March,Spring,2246
4/22/2024,23,0,Wind,113,Monday,April,Spring,4362
8/15/2021,14,15,Solar,227,Sunday,August,Summer,6192
11/1/2023,8,9,Wind,305,Wednesday,November,Fall,12856
12/19/2024,5,6,Wind,354,Thursday,December,Winter,17699
9/15/2024,14,15,Solar,259,Sunday,September,Fall,6259
7/1/2022,14,15,Solar,182,Friday,July,Summer,7548
1/11/2020,4,5,Wind,11,Saturday,January,Winter,2401
9/7/2021,14,15,Solar,250,Tuesday,September,Fall,7947
12/4/2022,23,0,Wind,338,Sunday,December,Winter,708
7/27/2025,11,12,Solar,208,Sunday,July,Summer,8163
3/19/2022,3,4,Wind,78,Saturday,March,Spring,11419
6/13/2023,12,13,Solar,164,Tuesday,June,Summer,7666
10/31/2020,15,16,Wind,305,Saturday,October,Fall,9419
6/19/2023,6,7,Wind,170,Monday,June,Summer,1407
5/15/2023,23,0,Wind,135,Monday,May,Spring,7719
3/16/2021,19,20,Wind,75,Tuesday,March,Spring,6005
6/12/2023,17,18,Solar,163,Monday,June,Summer,4747
7/3/2020,21,22,Wind,185,Friday,July,Summer,2958
6/19/2025,20,21,Wind,170,Thursday,June,Summer,5164
2/12/2020,7,8,Wind,43,Wednesday,February,Winter,8307
9/7/2024,19,20,Wind,251,Saturday,September,Fall,4461
12/17/2020,17,18,Wind,352,Thursday,December,Winter,2892
10/4/2021,22,23,Wind,277,Monday,October,Fall,6535
2/27/2021,6,7,Wind,58,Saturday,February,Winter,5900
12/14/2022,2,3,Wind,348,Wednesday,December,Winter,1972
1/1/2024,1,2,Wind,1,Monday,January,Winter,15228
7/25/2023,22,23,Wind,206,Tuesday,July,Summer,2896
7/18/2022,8,9,Wind,199,Monday,July,Summer,4324
5/10/2021,10,11,Wind,130,Monday,May,Spring,9543
11/8/2021,12,13,Solar,312,Monday,November,Fall,4759
12/10/2022,5,6,Wind,344,Saturday,December,Winter,1514
6/25/2020,17,18,Solar,177,Thursday,June,Summer,3179
11/29/2020,2,3,Wind,334,Sunday,November,Fall,4361
8/5/2023,4,5,Wind,217,Saturday,August,Summer,2376
10/12/2020,2,3,Wind,286,Monday,October,Fall,3229
1/13/2021,17,18,Wind,13,Wednesday,January,Winter,9862
4/20/2022,22,23,Wind,110,Wednesday,April,Spring,4403
3/6/2020,7,8,Wind,66,Friday,March,Spring,7635
1/15/2021,0,1,Wind,15,Friday,January,Winter,8913
2/16/2022,0,1,Wind,47,Wednesday,February,Winter,13892
4/2/2021,18,19,Wind,92,Friday,April,Spring,12278
11/24/2021,20,21,Wind,328,Wednesday,November,Fall,2080
9/18/2022,13,14,Solar,261,Sunday,September,Fall,11642
8/5/2025,18,19,Wind,217,Tuesday,August,Summer,11488
4/16/2022,11,12,Solar,106,Saturday,April,Spring,9283
5/2/2024,20,21,Wind,123,Thursday,May,Spring,11202
12/1/2022,8,9,Wind,335,Thursday,December,Winter,4364
9/17/2023,12,13,Solar,260,Sunday,September,Fall,7328
6/21/2025,13,14,Solar,172,Saturday,June,Summer,10245
5/27/2020,5,6,Wind,148,Wednesday,May,Spring,3501
2/27/2021,16,17,Wind,58,Saturday,February,Winter,10738
3/26/2024,21,22,Wind,86,Tuesday,March,Spring,8154
8/26/2022,16,17,Solar,238,Friday,August,Summer,6095
7/13/2022,21,22,Wind,194,Wednesday,July,Summer,1816
1/23/2020,6,7,Wind,23,Thursday,January,Winter,5026
8/17/2020,7,8,Wind,230,Monday,August,Summer,1942
3/26/2020,9,10,Wind,86,Thursday,March,Spring,7178
3/6/2024,21,22,Wind,66,Wednesday,March,Spring,1843
4/30/2025,23,0,Wind,120,Wednesday,April,Spring,5987
2/14/2020,7,8,Wind,45,Friday,February,Winter,3792
8/26/2022,18,19,Wind,238,Friday,August,Summer,4553
4/22/2025,6,7,Wind,112,Tuesday,April,Spring,1187
12/1/2022,17,18,Wind,335,Thursday,December,Winter,3675
2/5/2025,13,14,Solar,36,Wednesday,February,Winter,6610
1/30/2022,17,18,Wind,30,Sunday,January,Winter,1434
9/29/2021,21,22,Wind,272,Wednesday,September,Fall,3641
5/13/2024,6,7,Wind,134,Monday,May,Spring,1884
8/30/2020,21,22,Wind,243,Sunday,August,Summer,3777
7/11/2020,16,17,Solar,193,Saturday,July,Summer,5785
9/29/2025,12,13,Solar,272,Monday,September,Fall,8857
6/28/2024,8,9,Solar,180,Friday,June,Summer,3771
5/9/2020,11,12,Solar,130,Saturday,May,Spring,3231
5/22/2024,19,20,Wind,143,Wednesday,May,Spring,4870
7/3/2020,8,9,Wind,185,Friday,July,Summer,2944
11/23/2020,15,16,Solar,328,Monday,November,Fall,1643
2/24/2022,1,2,Wind,55,Thursday,February,Winter,3851
3/7/2025,7,8,Wind,66,Friday,March,Spring,9990
5/26/2020,6,7,Wind,147,Tuesday,May,Spring,3338
1/12/2023,9,10,Wind,12,Thursday,January,Winter,16699
11/30/2021,10,11,Wind,334,Tuesday,November,Fall,13024
6/19/2022,3,4,Wind,170,Sunday,June,Summer,10066
12/7/2022,7,8,Wind,341,Wednesday,December,Winter,2196
7/21/2022,23,0,Wind,202,Thursday,July,Summer,2858
5/17/2025,22,23,Wind,137,Saturday,May,Spring,3077
12/15/2024,21,22,Wind,350,Sunday,December,Winter,9775
9/28/2020,22,23,Wind,272,Monday,September,Fall,4092
3/5/2022,11,12,Solar,64,Saturday,March,Spring,5186
7/4/2025,12,13,Solar,185,Friday,July,Summer,10562
6/20/2024,5,6,Wind,172,Thursday,June,Summer,4917
2/4/2022,19,20,Wind,35,Friday,February,Winter,6944
1/18/2020,10,11,Wind,18,Saturday,January,Winter,2843
5/26/2021,21,22,Wind,146,Wednesday,May,Spring,2353
10/30/2024,7,8,Wind,304,Wednesday,October,Fall,2071
8/18/2020,2,3,Wind,231,Tuesday,August,Summer,1283
5/23/2022,13,14,Wind,143,Monday,May,Spring,9217
4/28/2025,3,4,Wind,118,Monday,April,Spring,3069
7/9/2024,4,5,Wind,191,Tuesday,July,Summer,5209
10/20/2025,17,18,Wind,293,Monday,October,Fall,17333
3/9/2020,12,13,Wind,69,Monday,March,Spring,9648
3/14/2025,2,3,Wind,73,Friday,March,Spring,2194
9/16/2020,6,7,Wind,260,Wednesday,September,Fall,526
6/26/2023,14,15,Solar,177,Monday,June,Summer,10618
5/6/2025,14,15,Wind,126,Tuesday,May,Spring,8761
10/27/2024,3,4,Wind,301,Sunday,October,Fall,1944
9/6/2024,4,5,Wind,250,Friday,September,Fall,1511
10/18/2020,3,4,Wind,292,Sunday,October,Fall,583
8/12/2020,14,15,Solar,225,Wednesday,August,Summer,4536
7/14/2021,23,0,Wind,195,Wednesday,July,Summer,7745
1/21/2024,10,11,Wind,21,Sunday,January,Winter,14443
6/19/2024,2,3,Wind,171,Wednesday,June,Summer,3425
9/22/2024,22,23,Wind,266,Sunday,September,Fall,3299
1/6/2022,21,22,Wind,6,Thursday,January,Winter,7422
1/3/2020,10,11,Wind,3,Friday,January,Winter,9189
1/21/2023,3,4,Wind,21,Saturday,January,Winter,6960
9/4/2021,16,17,Solar,247,Saturday,September,Fall,3636
6/19/2021,14,15,Solar,170,Saturday,June,Summer,4390
4/11/2021,0,1,Wind,101,Sunday,April,Spring,4255
3/13/2021,13,14,Wind,72,Saturday,March,Spring,17323
9/15/2025,11,12,Wind,258,Monday,September,Fall,11011
5/9/2024,1,2,Wind,130,Thursday,May,Spring,4350
8/31/2024,14,15,Solar,244,Saturday,August,Summer,8366
5/22/2025,18,19,Wind,142,Thursday,May,Spring,9293
3/30/2021,15,16,Solar,89,Tuesday,March,Spring,5587
4/29/2022,21,22,Wind,119,Friday,April,Spring,4703
6/24/2025,15,16,Solar,175,Tuesday,June,Summer,5446
6/19/2022,2,3,Wind,170,Sunday,June,Summer,10201
4/1/2020,17,18,Wind,92,Wednesday,April,Spring,3836
6/8/2020,4,5,Wind,160,Monday,June,Summer,1414
11/13/2025,19,20,Wind,317,Thursday,November,Fall,11859
10/3/2023,19,20,Wind,276,Tuesday,October,Fall,4989
1/11/2023,21,22,Wind,11,Wednesday,January,Winter,15556
8/20/2024,1,2,Wind,233,Tuesday,August,Summer,3390
3/1/2020,14,15,Wind,61,Sunday,March,Spring,8968
8/14/2021,21,22,Wind,226,Saturday,August,Summer,916
12/14/2021,2,3,Wind,348,Tuesday,December,Winter,587
10/27/2024,1,2,Wind,301,Sunday,October,Fall,1635
7/30/2021,1,2,Wind,211,Friday,July,Summer,1469
4/16/2025,6,7,Wind,106,Wednesday,April,Spring,3691
10/4/2020,0,1,Wind,278,Sunday,October,Fall,7366
12/18/2022,6,7,Wind,352,Sunday,December,Winter,6077
7/9/2021,21,22,Wind,190,Friday,July,Summer,370
1/17/2022,17,18,Wind,17,Monday,January,Winter,1397
2/10/2025,1,2,Wind,41,Monday,February,Winter,3221
7/23/2023,15,16,Wind,204,Sunday,July,Summer,9714
5/1/2020,5,6,Wind,122,Friday,May,Spring,6913
5/12/2023,18,19,Wind,132,Friday,May,Spring,5556
12/21/2022,19,20,Wind,355,Wednesday,December,Winter,11825
1/4/2020,10,11,Wind,4,Saturday,January,Winter,4479
7/14/2021,17,18,Wind,195,Wednesday,July,Summer,8231
7/8/2025,21,22,Wind,189,Tuesday,July,Summer,2398
5/31/2025,1,2,Wind,151,Saturday,May,Spring,837
9/17/2025,8,9,Wind,260,Wednesday,September,Fall,4458
5/10/2022,21,22,Wind,130,Tuesday,May,Spring,2140
3/31/2023,18,19,Wind,90,Friday,March,Spring,19093
10/4/2024,23,0,Wind,278,Friday,October,Fall,2882
2/4/2021,2,3,Wind,35,Thursday,February,Winter,4372
1/3/2020,11,12,Wind,3,Friday,January,Winter,9534
8/31/2020,23,0,Wind,244,Monday,August,Summer,1614
9/8/2025,9,10,Solar,251,Monday,September,Fall,3178
11/11/2022,18,19,Wind,315,Friday,November,Fall,3699
10/21/2024,15,16,Solar,295,Monday,October,Fall,8393
7/4/2022,15,16,Solar,185,Monday,July,Summer,6170
2/1/2025,2,3,Wind,32,Saturday,February,Winter,3863
5/23/2022,12,13,Wind,143,Monday,May,Spring,8430
6/20/2025,8,9,Solar,171,Friday,June,Summer,5469
5/22/2020,13,14,Solar,143,Friday,May,Spring,6982
1/1/2022,23,0,Wind,1,Saturday,January,Winter,5385
10/29/2022,8,9,Wind,302,Saturday,October,Fall,7385
1/3/2025,22,23,Wind,3,Friday,January,Winter,3446
3/29/2021,4,5,Wind,88,Monday,March,Spring,3859
1/24/2021,13,14,Wind,24,Sunday,January,Winter,9132
10/6/2021,6,7,Wind,279,Wednesday,October,Fall,8232
11/26/2023,15,16,Wind,330,Sunday,November,Fall,3911
5/28/2022,9,10,Solar,148,Saturday,May,Spring,5809
2/5/2024,4,5,Wind,36,Monday,February,Winter,7263
1/28/2025,7,8,Wind,28,Tuesday,January,Winter,18356
2/22/2023,17,18,Wind,53,Wednesday,February,Winter,2037
2/17/2024,1,2,Wind,48,Saturday,February,Winter,3267
10/3/2022,22,23,Wind,276,Monday,October,Fall,1692
11/25/2021,17,18,Wind,329,Thursday,November,Fall,2854
2/24/2025,10,11,Wind,55,Monday,February,Winter,15434
11/20/2021,8,9,Wind,324,Saturday,November,Fall,1106
8/20/2025,2,3,Wind,232,Wednesday,August,Summer,2739
11/14/2020,18,19,Wind,319,Saturday,November,Fall,10406
7/23/2025,16,17,Solar,204,Wednesday,July,Summer,6403
9/29/2021,20,21,Wind,272,Wednesday,September,Fall,3738
1/23/2024,20,21,Wind,23,Tuesday,January,Winter,17177
4/10/2025,11,12,Solar,100,Thursday,April,Spring,11510
12/24/2024,0,1,Wind,359,Tuesday,December,Winter,4716
8/15/2025,15,16,Solar,227,Friday,August,Summer,10700
6/3/2024,8,9,Solar,155,Monday,June,Summer,3377
1/10/2025,0,1,Wind,10,Friday,January,Winter,4208
5/28/2020,7,8,Wind,149,Thursday,May,Spring,3834
2/2/2024,6,7,Wind,33,Friday,February,Winter,5384
4/15/2021,1,2,Wind,105,Thursday,April,Spring,5298
7/16/2023,1,2,Wind,197,Sunday,July,Summer,10971
7/4/2022,0,1,Wind,185,Monday,July,Summer,3402
12/15/2022,18,19,Wind,349,Thursday,December,Winter,8325
5/31/2020,13,14,Wind,152,Sunday,May,Spring,8072
11/8/2020,9,10,Wind,313,Sunday,November,Fall,3896
7/25/2021,10,11,Wind,206,Sunday,July,Summer,5701
2/15/2020,17,18,Wind,46,Saturday,February,Winter,10164
5/22/2023,20,21,Wind,142,Monday,May,Spring,4807
6/20/2024,21,22,Wind,172,Thursday,June,Summer,2123
1/24/2022,7,8,Wind,24,Monday,January,Winter,3018
8/30/2021,23,0,Wind,242,Monday,August,Summer,4985
10/7/2021,14,15,Solar,280,Thursday,October,Fall,5955
6/18/2020,14,15,Solar,170,Thursday,June,Summer,5121
2/17/2020,5,6,Wind,48,Monday,February,Winter,6130
3/30/2020,1,2,Wind,90,Monday,March,Spring,11994
7/3/2025,8,9,Wind,184,Thursday,July,Summer,5437
12/10/2021,16,17,Wind,344,Friday,December,Winter,13856
3/8/2023,11,12,Wind,67,Wednesday,March,Spring,15972
7/31/2025,19,20,Wind,212,Thursday,July,Summer,6732
5/27/2023,0,1,Wind,147,Saturday,May,Spring,8791
10/29/2023,5,6,Wind,302,Sunday,October,Fall,14125
4/21/2024,8,9,Wind,112,Sunday,April,Spring,7076
11/30/2025,8,9,Wind,334,Sunday,November,Fall,4801
1/23/2022,19,20,Wind,23,Sunday,January,Winter,4009
12/10/2024,3,4,Wind,345,Tuesday,December,Winter,9960
7/16/2022,13,14,Solar,197,Saturday,July,Summer,8810
8/23/2020,15,16,Wind,236,Sunday,August,Summer,8621
10/20/2021,10,11,Wind,293,Wednesday,October,Fall,13349
5/5/2023,12,13,Solar,125,Friday,May,Spring,8234
5/28/2020,13,14,Solar,149,Thursday,May,Spring,7312
12/23/2022,8,9,Wind,357,Friday,December,Winter,9829
9/10/2025,16,17,Wind,253,Wednesday,September,Fall,6743
1/1/2023,22,23,Wind,1,Sunday,January,Winter,12955
5/30/2024,23,0,Wind,151,Thursday,May,Spring,5756
11/7/2024,17,18,Wind,312,Thursday,November,Fall,2897
6/30/2024,19,20,Wind,182,Sunday,June,Summer,4150
7/26/2020,2,3,Wind,208,Sunday,July,Summer,4286
11/1/2024,2,3,Wind,306,Friday,November,Fall,695
4/5/2024,3,4,Wind,96,Friday,April,Spring,8961
11/16/2020,18,19,Wind,321,Monday,November,Fall,4496
12/15/2022,13,14,Wind,349,Thursday,December,Winter,6526
10/12/2021,11,12,Solar,285,Tuesday,October,Fall,5020
6/25/2020,4,5,Wind,177,Thursday,June,Summer,3496
6/21/2023,18,19,Solar,172,Wednesday,June,Summer,2516
4/17/2025,16,17,Solar,107,Thursday,April,Spring,7819
3/7/2024,22,23,Wind,67,Thursday,March,Spring,12265
8/1/2025,21,22,Wind,213,Friday,August,Summer,4475
9/13/2025,12,13,Wind,256,Saturday,September,Fall,13818
7/8/2025,7,8,Wind,189,Tuesday,July,Summer,6101
